2024-05-21 11:42:13,076 Timeout error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=131561
2024-05-21 11:43:46,010 Timeout error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=152904
2024-05-21 11:44:10,801 Timeout error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=125898
2024-05-21 11:45:37,196 Timeout error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=131444
2024-05-21 11:46:04,606 Timeout error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=125274
2024-05-21 11:46:55,921 Timeout error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=131235
2024-05-21 11:47:39,201 Timeout error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=115030
2024-05-21 11:48:30,276 Timeout error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=125148
2024-05-21 11:51:46,422 Timeout error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=158329
2024-05-21 11:52:45,682 Timeout error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=127724
2024-05-21 11:53:17,263 Timeout error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=221101
2024-05-21 11:54:43,296 Timeout error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=126946
2024-05-21 11:55:21,268 Timeout error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=128991
2024-05-21 11:55:32,815 Timeout error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=225911
2024-05-21 11:57:30,503 Timeout error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=299040
2024-05-21 11:57:52,268 Timeout error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=126489
2024-05-21 11:58:43,585 Timeout error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=125303
2024-05-21 12:00:23,177 Timeout error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=125938
2024-05-21 12:00:57,954 Timeout error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=128097
2024-05-21 12:01:25,585 Timeout error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=127387
2024-05-21 12:02:11,646 Timeout error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=128931
2024-05-21 12:03:43,208 Timeout error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=302150
2024-05-21 12:06:31,156 Timeout error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=152669
2024-05-21 12:07:30,785 Timeout error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=127962
2024-05-21 12:07:54,077 Timeout error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=235324
2024-05-21 12:08:42,827 Timeout error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=201934
2024-05-21 12:09:06,102 Timeout error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=125048
2024-05-21 12:09:16,123 Timeout error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=215353
2024-05-21 12:09:30,763 Timeout error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=139734
2024-05-21 12:09:41,897 Timeout error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=232371
2024-05-21 12:09:53,055 Timeout error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=60782
2024-05-22 18:10:18,040 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=160077 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=160077 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x000002259A1CE4D0>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,055 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=303327 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=303327 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000022599E67850>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,071 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=295791 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=295791 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000022599FF1F90>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,103 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=296209 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=296209 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x000002259A0F46D0>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,118 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=303305 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=303305 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x000002259A0F7050>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,134 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=304846 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=304846 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000022599D16F90>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,150 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=303329 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=303329 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000022599FF1810>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,165 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=303333 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=303333 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000022599FF12D0>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,181 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=295795 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=295795 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000022599E667D0>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,197 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=248294 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=248294 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x000002259A0F5F50>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,213 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=304849 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=304849 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x000002259A1CF4D0>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,228 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=248293 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=248293 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000022599D07CD0>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,244 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=303302 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=303302 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x000002259A1CCD50>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,260 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=303322 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=303322 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000022599E65CD0>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,275 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=304853 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=304853 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000022599FF0850>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,307 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=294690 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=294690 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x000002259A0F6890>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,323 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=248297 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=248297 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x000002259A0F6850>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,338 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=303331 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=303331 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000022599D05490>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,354 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=296825 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=296825 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x000002259A1B8C50>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,370 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=303340 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=303340 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000022599FF1B90>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,386 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=272906 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=272906 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000022599E65910>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,401 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=66062 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=66062 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x000002259A0F4F90>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,417 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=304850 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=304850 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x000002259A0F7410>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,417 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=303349 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=303349 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000022599D07350>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,448 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=131287 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=131287 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000022599FFD290>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,464 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=295797 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=295797 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000022599E65090>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,479 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=304851 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=304851 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x000002259A0F4C90>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,495 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=98968 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=98968 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x000002259A0F4AD0>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,511 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=216150 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=216150 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000022599FF3790>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,527 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=66061 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=66061 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000022599D053D0>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,542 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=303325 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=303325 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000022599FFDA10>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,558 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=303328 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=303328 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000022599C15250>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,574 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=303306 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=303306 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x000002259A0F5D10>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,605 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=175124 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=175124 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x000002259A0F4B10>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,621 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=303301 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=303301 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x000002259A1B3ED0>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,637 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=303335 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=303335 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x000002259A1CE310>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,652 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=304848 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=304848 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000022599D04710>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,668 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=303332 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=303332 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000022599F947D0>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,684 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=303339 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=303339 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000022599FF1C10>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,700 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=81667 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=81667 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000022599D06A50>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 18:10:18,716 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=238524 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=238524 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x000002259A1CD690>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 19:05:19,879 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=149288 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=149288 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000002259A0F4390>: Failed to resolve 'genealogy.math.ndsu.nodak.edu' ([Errno 11001] getaddrinfo failed)"))
2024-05-22 19:05:19,884 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=141548 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=141548 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x0000022599C14550>: Failed to resolve 'genealogy.math.ndsu.nodak.edu' ([Errno 11001] getaddrinfo failed)"))
2024-05-22 19:05:19,911 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=139722 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=139722 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x0000022599FFF5D0>: Failed to resolve 'genealogy.math.ndsu.nodak.edu' ([Errno 11001] getaddrinfo failed)"))
2024-05-22 19:05:19,927 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=104850 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=104850 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000002259A0F7310>: Failed to resolve 'genealogy.math.ndsu.nodak.edu' ([Errno 11001] getaddrinfo failed)"))
2024-05-22 19:05:19,969 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=66087 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=66087 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000002259A0F66D0>: Failed to resolve 'genealogy.math.ndsu.nodak.edu' ([Errno 11001] getaddrinfo failed)"))
2024-05-22 19:05:19,986 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=132043 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=132043 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x000002259A1B3AD0>: Failed to resolve 'genealogy.math.ndsu.nodak.edu' ([Errno 11001] getaddrinfo failed)"))
2024-05-22 19:05:20,297 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=66048 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=66048 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x0000022599D04810>: Failed to resolve 'genealogy.math.ndsu.nodak.edu' ([Errno 11001] getaddrinfo failed)"))
2024-05-22 19:05:20,348 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=66085 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=66085 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x0000022599E65790>: Failed to resolve 'genealogy.math.ndsu.nodak.edu' ([Errno 11001] getaddrinfo failed)"))
2024-05-22 19:05:20,376 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=66086 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=66086 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x0000022599FFEA10>: Failed to resolve 'genealogy.math.ndsu.nodak.edu' ([Errno 11001] getaddrinfo failed)"))
2024-05-22 19:05:20,397 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=150274 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=150274 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x0000022599E66E10>: Failed to resolve 'genealogy.math.ndsu.nodak.edu' ([Errno 11001] getaddrinfo failed)"))
2024-05-22 19:58:24,677 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=217629 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=217629 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))
2024-05-22 19:58:46,972 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=113520 - ('Connection aborted.', ConnectionAbortedError(10053, 'An established connection was aborted by the software in your host machine', None, 10053, None))
2024-05-22 19:58:46,987 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=126356 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=126356 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000022599D85B50>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 19:58:47,003 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=145114 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=145114 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000022599C85590>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 19:58:47,035 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=235013 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=235013 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x000002259A16EDD0>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 19:58:47,050 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=20542 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=20542 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000022599D86510>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 19:58:47,082 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=215699 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=215699 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000022599F7F090>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 19:58:47,082 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=167682 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=167682 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x000002259A16F3D0>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 19:58:47,113 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=107498 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=107498 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x000002259A16F4D0>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 19:58:47,144 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=209532 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=209532 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000225998D2110>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 19:58:47,160 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=12542 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=12542 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000022599EDC290>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
2024-05-22 19:58:47,176 Request error for URL: https://genealogy.math.ndsu.nodak.edu/id.php?id=223582 - HTTPSConnectionPool(host='genealogy.math.ndsu.nodak.edu', port=443): Max retries exceeded with url: /id.php?id=223582 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000225998D1DD0>: Failed to establish a new connection: [WinError 10051] A socket operation was attempted to an unreachable network'))
